row_id,source_dataset,pws_id,system_name,facility_id,source_type_code,source_type,federal_type_code,federal_type,activity_status,population_served,comment,longitude,latitude
1389,ADEC SDWIS active PWS source locations,AK2226047   ,INTERACT MINISTRIES,50161,WL,Well,NTNC,Non-transient non-community,NA,93,NA,-149.039549346373,61.6286237523096
1390,ADEC SDWIS active PWS source locations,AK2224337   ,SHEENA MAY ESTATES,50165,WL,Well,C   ,C   ,NA,74,NA,-149.338878336048,61.6173197037977
1391,ADEC SDWIS active PWS source locations,AK2249239   ,ANYTIME FITNESS,50166,WL,Well,NC  ,NC  ,NA,254,NA,-151.167722538895,60.507075479179804
1392,ADEC SDWIS active PWS source locations,AK2382096   ,EAGLE LOG WELLHOUSE,50172,WL,Well,C   ,C   ,NA,192,NA,-141.20753476176296,64.78570490250338
1393,ADEC SDWIS active PWS source locations,AK2130083   ,KAKE MUNICIPAL WATER,50176,IN,Intake,C   ,C   ,NA,415,NA,-133.86247176343602,57.02396531127871
1394,ADEC SDWIS active PWS source locations,AK2220461   ,YUYAN SUBDIVISION,50177,WL,Well,C   ,C   ,NA,25,NA,-149.477481320482,61.5975346822764
1395,ADEC SDWIS active PWS source locations,AK2350146   ,UAF/IAB TOOLIK FIELD STATION,50182,WL,Well,NC  ,NC  ,NA,175,NA,-149.59828634545204,68.6285211891738
1396,ADEC SDWIS active PWS source locations,AK2250689   ,OLDS RIVER INN,50200,WL,Well,NC  ,NC  ,NA,85,NA,-152.45175677673998,57.5787884791786
1397,ADEC SDWIS active PWS source locations,AK2226051   ,MOUNTAIN GLORY SUBDIVISION,50204,WL,Well,C   ,C   ,NA,32,NA,-149.188023376968,61.672001725146295
1398,ADEC SDWIS active PWS source locations,AK2391948   ,HOLLAND AMERICA DENALI LODGE,50223,WL,Well,NC  ,NC  ,NA,1372,NA,-148.90843503054901,63.7482906394354
1399,ADEC SDWIS active PWS source locations,AK2263077   ,THE PIT - MILEPOST 3.1 AK PENINSULA HWY,50228,WL,Well,NC  ,NC  ,NA,90,NA,-156.943937210334,58.7478387034804
1400,ADEC SDWIS active PWS source locations,AK2249240   ,EXIT GLACIER RV PARK - KOA SEWARD,50246,WL,Well,NC  ,NC  ,NA,100,NA,-149.439052337109,60.1586557795152
1401,ADEC SDWIS active PWS source locations,AK2249237   ,NINILCHIK COMMUNITY CENTER,50252,WL,Well,NC  ,NC  ,NA,51,NA,-151.66744222562403,60.0428414308647
1402,ADEC SDWIS active PWS source locations,AK2392091   ,HAP HEALY RV PARK,50254,WL,Well,NC  ,NC  ,NA,42,NA,-149.028664135735,63.869840611102696
1403,ADEC SDWIS active PWS source locations,AK2220484   ,MSBSD FACILITIES DEPARTMENT,50258,WL,Well,NTNC,Non-transient non-community,NA,37,NA,-149.35601732596405,61.60360770185239
1404,ADEC SDWIS active PWS source locations,AK2111561   ,KENSINGTON MINE JUALIN LABOR CAMP,50260,WL,Well,NTNC,Non-transient non-community,NA,220,NA,-135.06285286379,58.852415102922
1405,ADEC SDWIS active PWS source locations,AK2220029   ,COUNTRY FIELD WATER CO.,50263,WL,Well,C   ,C   ,NA,1166,NA,-149.36686931567704,61.5895297009648
1406,ADEC SDWIS active PWS source locations,AK2270697   ,LOWER KALSKAG WATER SYSTEM,50265,WL,Well,C   ,C   ,NA,302,NA,-160.36316268391798,61.5158189215332
1407,ADEC SDWIS active PWS source locations,AK2270697   ,LOWER KALSKAG WATER SYSTEM,50266,WL,Well,C   ,C   ,NA,302,NA,-160.362254684325,61.5162759216349
1408,ADEC SDWIS active PWS source locations,AK2310625   ,BADGER PLAZA,50268,WL,Well,NTNC,Non-transient non-community,NA,547,NA,-147.56555100385495,64.81756680225949
1409,ADEC SDWIS active PWS source locations,AK2226397   ,EUREKA LODGE,50269,WL,Well,NC  ,NC  ,NA,54,NA,-147.17273457118796,61.938187041690696
1410,ADEC SDWIS active PWS source locations,AK2226567   ,VICTORY BIBLE CAMP SPRING,50271,SP,Spring,C   ,C   ,NA,110,NA,-147.96977747883798,61.80728691764608
1411,ADEC SDWIS active PWS source locations,AK2291110   ,VALDEZ  KOA,50272,WL,Well,NC  ,NC  ,NA,12,NA,-146.21557895384896,61.099169246159214
1412,ADEC SDWIS active PWS source locations,AK2263076   ,SILVER BAY SEAFOODS FALSE PASS,50277,WL,Well,NTNC,Non-transient non-community,NA,470,NA,-163.40922179280696,54.86984712633309
1413,ADEC SDWIS active PWS source locations,AK2263076   ,SILVER BAY SEAFOODS FALSE PASS,50278,WL,Well,NTNC,Non-transient non-community,NA,470,NA,-163.408987793022,54.870312126316804
1414,ADEC SDWIS active PWS source locations,AK2340816   ,BORNITE CAMP,50284,WL,Well,NC  ,NC  ,NA,80,NA,-156.937982000682,67.06651499852201
1415,ADEC SDWIS active PWS source locations,AK2249231   ,BAYCREST FUEL AND RV PARK,50289,WL,Well,NC  ,NC  ,NA,58,NA,-151.63665498497298,59.65823946218
1416,ADEC SDWIS active PWS source locations,AK2260197   ,DILLINGHAM WATER SYSTEM,50296,WL,Well,C   ,C   ,NA,2419,NA,-158.46257227420398,59.043072444923105
1417,ADEC SDWIS active PWS source locations,AK2226056   ,VALLEY COUNTRY STORE #3,50299,WL,Well,NC  ,NC  ,NA,40,NA,-149.191253349597,61.634417726990804
1418,ADEC SDWIS active PWS source locations,AK2249244   ,THE BREW INC,50303,WL,Well,NC  ,NC  ,NA,102,NA,-151.16196353346197,60.498671480676094
1419,ADEC SDWIS active PWS source locations,AK2330076   ,AEC GMT1 CAMP KUUKPIK,50306,IN,Intake,NTNC,Non-transient non-community,NA,451,NA,-150.950282853508,70.33348281853597
1420,ADEC SDWIS active PWS source locations,AK2263076   ,SILVER BAY SEAFOODS FALSE PASS,50311,WL,Well,NTNC,Non-transient non-community,NA,470,NA,-163.40907879293098,54.87011312632501
1421,ADEC SDWIS active PWS source locations,AK2263076   ,SILVER BAY SEAFOODS FALSE PASS,50312,WL,Well,NTNC,Non-transient non-community,NA,470,NA,-163.409313792699,54.869606126345595
1422,ADEC SDWIS active PWS source locations,AK2218822   ,MATTHEWS SUBDIVISION,50313,WL,Well,C   ,C   ,NA,32,NA,-149.83805497442302,61.115543654239595
1423,ADEC SDWIS active PWS source locations,AK2121123   ,PORT PROTECTION,50318,SP,Spring,C   ,C   ,NA,60,NA,-133.59914539517197,56.3211463567883
1424,ADEC SDWIS active PWS source locations,AK2272756   ,MERTARVIK WATER SYSTEM,50322,WL,Well,C   ,C   ,NA,170,NA,-164.501261756034,60.8217543419113
1425,ADEC SDWIS active PWS source locations,AK2224476   ,QUIET CIRCLE APARTMENTS,50331,WL,Well,C   ,C   ,NA,90,NA,-149.38354230463602,61.57446169918449
1426,ADEC SDWIS active PWS source locations,AK2220086   ,NORTH STAR BEHAVIORAL HEALTH SYSTEM,50335,WL,Well,C   ,C   ,NA,55,NA,-149.06651134273403,61.62383474817561
1427,ADEC SDWIS active PWS source locations,AK2220483   ,SET FREE ALASKA SNODGRASS,50340,WL,Well,NTNC,Non-transient non-community,NA,47,NA,-149.262255305263,61.573965719143395
1428,ADEC SDWIS active PWS source locations,AK2247490   ,ANCHOR POINT SAFE WATER CORPORATION,50387,WL,Well,C   ,C   ,NA,1000,NA,-151.83757205863103,59.785041421607794
1429,ADEC SDWIS active PWS source locations,AK2373047   ,RUSTIC BLENDS COFFEE,50388,WL,Well,NC  ,NC  ,NA,80,NA,-145.724237251607,64.02716516593271
1430,ADEC SDWIS active PWS source locations,AK2220489   ,THREE BEARS STORE BIG LAKE,50390,WL,Well,NC  ,NC  ,NA,220,NA,-149.81652327801999,61.543801630054396
1431,ADEC SDWIS active PWS source locations,AK2249245   ,KENAI REFINERY MODULAR OFFICES,50394,WL,Well,NTNC,Non-transient non-community,NA,71,NA,-151.365376654505,60.68730843504459
1432,ADEC SDWIS active PWS source locations,AK2220488   ,ALPINE VIEW SUBDIVISION,50413,WL,Well,C   ,C   ,NA,50,NA,-149.23875236562301,61.656933717751706
1433,ADEC SDWIS active PWS source locations,AK2120127   ,SAXMAN,50415,IN,Intake,C   ,C   ,NA,450,NA,-131.590251717839,55.3229056493776
1434,ADEC SDWIS active PWS source locations,AK2249250   ,COOPER LANDING BREWING,50416,WL,Well,NC  ,NC  ,NA,46,NA,-149.72902254811197,60.4857017122796
1435,ADEC SDWIS active PWS source locations,AK2220493   ,BERRY BLUFF COMMUNITY WATER SYSTEM,50422,WL,Well,C   ,C   ,NA,25,NA,-149.47370527228597,61.53074768716609
1436,ADEC SDWIS active PWS source locations,AK2220493   ,BERRY BLUFF COMMUNITY WATER SYSTEM,50423,WL,Well,C   ,C   ,NA,25,NA,-149.47368527221096,61.5306426871761
1437,ADEC SDWIS active PWS source locations,AK2249251   ,NIKISKI HARDWARE AND OLDE GOAT CAFE,50427,WL,Well,NC  ,NC  ,NA,55,NA,-151.32040267739004,60.719791440080904
1438,ADEC SDWIS active PWS source locations,AK2249253   ,ALL AMERICAN TRAINING CENTER,50429,WL,Well,NC  ,NC  ,NA,67,NA,-151.07412253650097,60.50041149469219
1439,ADEC SDWIS active PWS source locations,AK2110342   ,CITY AND BOROUGH OF JUNEAU,50436,WL,Well,C   ,C   ,NA,38526,NA,-134.390994489378,58.307323215013795
1440,ADEC SDWIS active PWS source locations,AK2110342   ,CITY AND BOROUGH OF JUNEAU,50437,WL,Well,C   ,C   ,NA,38526,NA,-134.39420048962202,58.30715921452901
1441,ADEC SDWIS active PWS source locations,AK2392041   ,CLEAR SPACE FORCE STATION – LRDR,50443,WL,Well,NTNC,Non-transient non-community,NA,60,NA,-149.19271550755798,64.28791055577841
1442,ADEC SDWIS active PWS source locations,AK2226055   ,PALMER LIFEWAYS DAYCARE,50453,WL,Well,NTNC,Non-transient non-community,NA,56,NA,-149.14011934579602,61.6286987357626
1443,ADEC SDWIS active PWS source locations,AK2340361   ,SHUNGNAK WATER SYSTEM,50456,IN,Intake,C   ,C   ,NA,299,NA,-157.13390677946398,66.887760979528
1444,ADEC SDWIS active PWS source locations,AK2220485   ,VIEW POINTE AT THE RANCH,50459,WL,Well,C   ,C   ,NA,155,NA,-149.314334288498,61.5513177120243
1445,ADEC SDWIS active PWS source locations,AK2220485   ,VIEW POINTE AT THE RANCH,50460,WL,Well,C   ,C   ,NA,155,NA,-149.283447294605,61.559439716582396
1446,ADEC SDWIS active PWS source locations,AK2382101   ,TCC UPPER TANANA HEALTH CLINIC - TOK,50466,WL,Well,NTNC,Non-transient non-community,NA,65,NA,-142.991753562679,63.3328986671047
1447,ADEC SDWIS active PWS source locations,AK2220495   ,TRAPPER CREEK WATERING POINT,50483,WL,Well,C   ,C   ,NA,500,NA,-150.24158183988095,62.3075105096297
1448,ADEC SDWIS active PWS source locations,AK2220490   ,MSB FIRE STATION 6-2,50485,WL,Well,NC  ,NC  ,NA,47,NA,-149.60627327196298,61.5321126653182
1449,ADEC SDWIS active PWS source locations,AK2220496   ,THREE BEARS CORPORATE OFFICE,50486,WL,Well,NTNC,Non-transient non-community,NA,50,NA,-149.59801330717403,61.58078766354608
1450,ADEC SDWIS active PWS source locations,AK2392059   ,DENALI TRI-VALLEY CABINS,50495,WL,Well,NC  ,NC  ,NA,27,NA,-149.025451141503,63.8763926112256
1451,ADEC SDWIS active PWS source locations,AK2390358   ,"DENALI CABINS, SO./MILE 229",50517,WL,Well,NC  ,NC  ,NA,96,NA,-148.78728593355697,63.6351576672989
1452,ADEC SDWIS active PWS source locations,AK2380882   ,THREE BEARS TOK MOTEL,50521,WL,Well,NC  ,NC  ,NA,74,NA,-142.98746056220904,63.33256366784639
1453,ADEC SDWIS active PWS source locations,AK2392114   ,HEALY BEST ASIAN FOOD TO GO,50522,WL,Well,NC  ,NC  ,NA,26,NA,-149.017374137536,63.87180161290019
1454,ADEC SDWIS active PWS source locations,AK2250605   ,USCG BEAR VALLEY GOLF COURSE,50524,WL,Well,NC  ,NC  ,NA,59,NA,-152.55913788281802,57.784814448492895
1455,ADEC SDWIS active PWS source locations,AK2243658   ,KB SUB. WATER SERVICE ASSOC.,50530,WL,Well,C   ,C   ,NA,170,NA,-151.14581252742798,60.489011483929
1456,ADEC SDWIS active PWS source locations,AK2226057   ,ARKOSE WOODS,50544,WL,Well,C   ,C   ,NA,90,NA,-149.217292381994,61.679187719874
1457,ADEC SDWIS active PWS source locations,AK2226057   ,ARKOSE WOODS,50545,WL,Well,C   ,C   ,NA,90,NA,-149.21639338178198,61.6788877200409
1458,ADEC SDWIS active PWS source locations,AK2295000   ,"COPPER RIVER SUBWAY, INC",50556,WL,Well,NC  ,NC  ,NA,25,NA,-145.52767067184794,62.1070023049672
1459,ADEC SDWIS active PWS source locations,AK2225983   ,DOT & PF SEWARD MERIDIAN OFFICE BUILDING,50558,WL,Well,NTNC,Non-transient non-community,NA,30,NA,-149.36043730798107,61.5788157027035
1460,ADEC SDWIS active PWS source locations,AK2270223   ,TULUKSAK WATER SYSTEM,50563,WL,Well,C   ,C   ,NA,373,NA,-160.964580337098,61.09619386599871
1461,ADEC SDWIS active PWS source locations,AK2260090   ,MANOKOTAK WATER SYSTEM,50571,WL,Well,C   ,C   ,NA,293,NA,-159.05528819186898,58.97985435974989
1462,ADEC SDWIS active PWS source locations,AK2300206   ,YKSD - ALLAKAKET SCHOOL,50585,WL,Well,NTNC,Non-transient non-community,NA,52,NA,-152.64376770947996,66.5653507943725
1463,ADEC SDWIS active PWS source locations,AK2218824   ,WENDY'S OLD SEWARD,50586,WL,Well,NC  ,NC  ,NA,415,NA,-149.864652975981,61.1182406497317
1464,ADEC SDWIS active PWS source locations,AK2382119   ,THREE BEARS ACE HARDWARE STORE #15,50592,WL,Well,NC  ,NC  ,NA,210,NA,-142.96177356196597,63.3336396721343
1465,ADEC SDWIS active PWS source locations,AK2260163   ,PILOT STATION WATER SYSTEM,50595,WL,Well,C   ,C   ,NA,580,NA,-162.88221971428405,61.94060047956479
1466,ADEC SDWIS active PWS source locations,AK2249701   ,DIAMOND M RANCH RESORT,50596,WL,Well,NC  ,NC  ,NA,38,NA,-151.18939354400598,60.515515475119905
1467,ADEC SDWIS active PWS source locations,AK2224769   ,CAMP LA DA SA,50602,WL,Well,NC  ,NC  ,NA,32,NA,-150.01906040147597,61.7175305854377
1468,ADEC SDWIS active PWS source locations,AK2220505   ,VALLEY COUNTRY STORE #4,50605,WL,Well,NC  ,NC  ,NA,40,NA,-149.272937293222,61.557410718437296
1469,ADEC SDWIS active PWS source locations,AK2249258   ,THREE BEARS STERLING,50638,WL,Well,NC  ,NC  ,NA,30,NA,-150.73750356433794,60.5323445467471
1470,ADEC SDWIS active PWS source locations,AK2244963   ,BIG JOHN'S - STERLING,50643,WL,Well,NC  ,NC  ,NA,100,NA,-150.98433253867304,60.500871509110894
1471,ADEC SDWIS active PWS source locations,AK2130075   ,SITKA,50645,IN,Intake,C   ,C   ,NA,9448,NA,-135.230005915221,57.052127108086594
1472,ADEC SDWIS active PWS source locations,AK2390065   ,NENANA MUNICIPAL WATER,50650,WL,Well,C   ,C   ,NA,486,NA,-149.09220576050998,64.56194455506702
1473,ADEC SDWIS active PWS source locations,AK2220504   ,LEE PLAZA,50681,WL,Well,NC  ,NC  ,NA,50,NA,-149.37655031974998,61.5952696990084
1474,ADEC SDWIS active PWS source locations,AK2220500   ,KNIK-FAIRVIEW CCS EARLY LEARNING CENTER,50701,WL,Well,NTNC,Non-transient non-community,NA,128,NA,-149.54996327584593,61.53670867426629
1475,ADEC SDWIS active PWS source locations,AK2220502   ,MANN FAMILY DENTAL,50709,WL,Well,NC  ,NC  ,NA,25,NA,-149.33066933349002,61.61369970537759
1476,ADEC SDWIS active PWS source locations,AK2249262   ,NAPTOWNE BREWING COMPANY,50711,WL,Well,NC  ,NC  ,NA,37,NA,-150.79526456548697,60.5357105372182
1477,ADEC SDWIS active PWS source locations,AK2220510   ,DURHAM PALMER BUS GARAGE,50716,WL,Well,NC  ,NC  ,NA,188,NA,-149.2944532991419,61.565841714368396
1478,ADEC SDWIS active PWS source locations,AK2390536   ,VITUS - HEALY STORE,50721,WL,Well,NC  ,NC  ,NA,52,NA,-149.017436131618,63.8650506133271
1479,ADEC SDWIS active PWS source locations,AK2224604   ,MSBSD HOUSTON HIGH SCHOOL,50733,WL,Well,NTNC,Non-transient non-community,NA,381,NA,-149.77376430925094,61.586351634317396
1480,ADEC SDWIS active PWS source locations,AK2223023   ,MSBSD CAREER CENTER,50734,WL,Well,NTNC,Non-transient non-community,NA,575,NA,-149.362885329971,61.609216700366495
1481,ADEC SDWIS active PWS source locations,AK2220507   ,VALLEY VIEW TOWER,50736,WL,Well,NTNC,Non-transient non-community,NA,85,NA,-149.31265331329,61.5856117101234
1482,ADEC SDWIS active PWS source locations,AK2220512   ,LIBERTY TAX BUILDING,50740,WL,Well,NTNC,Non-transient non-community,NA,80,NA,-149.36289231274802,61.58543570187891
1483,ADEC SDWIS active PWS source locations,AK2220506   ,LUPINE MOB LLC,50743,WL,Well,NTNC,Non-transient non-community,NA,80,NA,-149.35444830372705,61.572862704066196
1484,ADEC SDWIS active PWS source locations,AK2391794   ,GRANDE DENALI / DENALI BLUFFS,50754,IN,Intake,NC  ,NC  ,NA,1000,NA,-148.89909902614298,63.7431446413555
1485,ADEC SDWIS active PWS source locations,AK2372198   ,WHITESTONE FARMS TRAINING CNTR / SCHOOL,50772,WL,Well,NTNC,Non-transient non-community,NA,112,NA,-145.89324736793307,64.15334712982228
1486,ADEC SDWIS active PWS source locations,AK2224646   ,WASILLA WATER SYSTEM,50779,WL,Well,C   ,C   ,NA,18492,NA,-149.447367321501,61.59855568716011
1487,ADEC SDWIS active PWS source locations,AK2260260   ,NONDALTON,50781,WL,Well,C   ,C   ,NA,205,NA,-154.84909206051898,59.97083093087401
1488,ADEC SDWIS active PWS source locations,AK2260260   ,NONDALTON,50782,WL,Well,C   ,C   ,NA,205,NA,-154.84924206043002,59.9707009308605
1489,ADEC SDWIS active PWS source locations,AK2315609   ,BOREALIS BASECAMP,50799,WL,Well,NTNC,Non-transient non-community,NA,90,NA,-147.87739827953303,65.10200073039978
1490,ADEC SDWIS active PWS source locations,AK2220515   ,WINTER ROSE MULTIFAMILY HOUSING,50808,WL,Well,C   ,C   ,NA,100,NA,-149.24060933235498,61.611158720345706
1491,ADEC SDWIS active PWS source locations,AK2315609   ,BOREALIS BASECAMP,50811,WL,Well,NTNC,Non-transient non-community,NA,90,NA,-147.88472227957698,65.102029729126
1492,ADEC SDWIS active PWS source locations,AK2391820   ,DENALI PARK HOTEL,50815,WL,Well,NC  ,NC  ,NA,81,NA,-149.017373116339,63.8475986144687
1493,ADEC SDWIS active PWS source locations,AK2340646   ,TECK RED DOG PORT FACILITY,50819,WL,Well,NTNC,Non-transient non-community,NA,162,NA,-164.061491736521,67.57648671415687
1494,ADEC SDWIS active PWS source locations,AK2340646   ,TECK RED DOG PORT FACILITY,50820,WL,Well,NTNC,Non-transient non-community,NA,162,NA,-164.061491736521,67.57648671415687
1495,ADEC SDWIS active PWS source locations,AK2280040   ,SHAGELUK WATER SYSTEM,50822,WL,Well,C   ,C   ,NA,60,NA,-159.53111559911997,62.655460949771005
1496,ADEC SDWIS active PWS source locations,AK2220520   ,ALL SEASONS CLOTHING STORE,50831,WL,Well,NC  ,NC  ,NA,100,NA,-149.393463310182,61.5822516970583
1497,ADEC SDWIS active PWS source locations,AK2220518   ,ALASKA DOG CENTER & TRAILSIDE CAFE,50833,WL,Well,NC  ,NC  ,NA,44,NA,-150.07859345185796,61.787421571044284
1498,ADEC SDWIS active PWS source locations,AK2263079   ,ALASKA AIRLINES DILLINGHAM,50841,WL,Well,NC  ,NC  ,NA,160,NA,-158.51329127020298,59.0427794371642
1499,ADEC SDWIS active PWS source locations,AK2310146   ,CHENA HOT SPRINGS RESORT,50843,WL,Well,NTNC,Non-transient non-community,NA,165,NA,-146.05204621179604,65.05197505040509
1500,ADEC SDWIS active PWS source locations,AK2213239   ,BEAR MOUNTAIN CONDO ASSN.,50846,WL,Well,C   ,C   ,NA,65,NA,-149.45910317658598,61.3969566980977
1501,ADEC SDWIS active PWS source locations,AK2218825   ,UNITED METHODIST CHURCH OF CHUGIAK,50853,WL,Well,NC  ,NC  ,NA,35,NA,-149.51064315651197,61.36942169141479
1502,ADEC SDWIS active PWS source locations,AK2392140   ,OTTO LAKE BOATHOUSE,50855,WL,Well,NC  ,NC  ,NA,394,NA,-149.03361511404194,63.84510761186249
1503,ADEC SDWIS active PWS source locations,AK2382135   ,SOHO THAI TAKEAWAY,50898,WL,Well,NC  ,NC  ,NA,103,NA,-142.97873356376,63.33488166920818
1504,ADEC SDWIS active PWS source locations,AK2245935   ,SOLID ROCK LAKESIDE CENTER,50907,WL,Well,NC  ,NC  ,NA,205,NA,-150.96889354132,60.5043965113587
1505,ADEC SDWIS active PWS source locations,AK2246020   ,KENAI RIVERSIDE RV PARK,50910,WL,Well,NC  ,NC  ,NA,70,NA,-149.86146254723803,60.4866016908794
1506,ADEC SDWIS active PWS source locations,AK2220524   ,VALLEY VIEW PLAZA,50915,WL,Well,NTNC,Non-transient non-community,NA,75,NA,-149.31374331321302,61.585516709950305
1507,ADEC SDWIS active PWS source locations,AK2248690   ,MINISTRY OF THE LIVING STONES,50917,WL,Well,NC  ,NC  ,NA,118,NA,-150.73441256726,60.536661546957596
1508,ADEC SDWIS active PWS source locations,AK2372253   ,THREE BEARS #17 DELTA JUNCTION,50929,WL,Well,NC  ,NC  ,NA,320,NA,-145.73088526381193,64.0407201640283
1509,ADEC SDWIS active PWS source locations,AK2220526   ,GORILLA FIREWORKS. LLC,50933,WL,Well,NC  ,NC  ,NA,420,NA,-149.73101330470098,61.579372641790904
1510,ADEC SDWIS active PWS source locations,AK2110562   ,CHILKAT INDIAN VILLAGE,50935,IG,Infiltration gallery,C   ,C   ,NA,113,NA,-135.88290126789502,59.404753964571206
1511,ADEC SDWIS active PWS source locations,AK2110562   ,CHILKAT INDIAN VILLAGE,50936,IG,Infiltration gallery,C   ,C   ,NA,113,NA,-135.882889267854,59.4046889645745
1512,ADEC SDWIS active PWS source locations,AK2220501   ,KNIK TRIBAL COUNCIL SENIOR HOUSING DEV,50954,WL,Well,C   ,C   ,NA,128,NA,-149.47045329172897,61.55767168597959
1513,ADEC SDWIS active PWS source locations,AK2330024   ,OOOGURUK OFFSHORE PRODUCTION & DRILLING,50963,WL,Well,NTNC,Non-transient non-community,NA,95,NA,-150.251033139769,70.49477893602509
1514,ADEC SDWIS active PWS source locations,AK2330024   ,OOOGURUK OFFSHORE PRODUCTION & DRILLING,50964,WL,Well,NTNC,Non-transient non-community,NA,95,NA,-150.252311141116,70.49561193572781
1515,ADEC SDWIS active PWS source locations,AK2340387   ,UNALAKLEET CITY WATER SUPPLY,50982,WL,Well,C   ,C   ,NA,757,NA,-160.77558548216396,63.8995056292601
1516,ADEC SDWIS active PWS source locations,AK2340387   ,UNALAKLEET CITY WATER SUPPLY,50990,WL,Well,C   ,C   ,NA,757,NA,-160.775438480365,63.897375629486596
1517,ADEC SDWIS active PWS source locations,AK2340387   ,UNALAKLEET CITY WATER SUPPLY,50991,WL,Well,C   ,C   ,NA,757,NA,-160.776047482821,63.9003346291051
1518,ADEC SDWIS active PWS source locations,AK2340387   ,UNALAKLEET CITY WATER SUPPLY,50992,WL,Well,C   ,C   ,NA,757,NA,-160.77305848142797,63.898321629790395
1519,ADEC SDWIS active PWS source locations,AK2340387   ,UNALAKLEET CITY WATER SUPPLY,50993,WL,Well,C   ,C   ,NA,757,NA,-160.770902482665,63.8994996300352
1520,ADEC SDWIS active PWS source locations,AK2249255   ,GRIZZLY RIDGE ROADSIDE,50998,WL,Well,NC  ,NC  ,NA,52,NA,-149.825382549366,60.489191696527904
1521,ADEC SDWIS active PWS source locations,AK2220527   ,PERKUP ESPRESSO - FERN STREET,51009,WL,Well,NC  ,NC  ,NA,203,NA,-149.45105329673098,61.5643516887392
